text,label
e m   b i ế t   l à   c ô   r ấ t   b u ồ n   v ì   c h ú n g _ e m   k h ô n g   c h ú _ t â m   t ớ i   m ô n _ h ọ c   c ủ a   c ô   .,0
t h ầ y   d ạ y   c u n g _ c ấ p   r ấ t   n h i ề u   v í _ d ụ   t h ự c _ t ế   .,0
"c ậ p _ n h ậ t   n h ữ n g   đ ổ i _ m ớ i   v ề   m ô n _ h ọ c   ,   n ê n   c ó   c h ư ơ n g _ t r ì n h   đ à o _ t ạ o   p h ù _ h ợ p   h ơ n   .",1
"t h ầ y   d ạ y   t ố t   ,   c ó   n h i ề u   k i ế n _ t h ứ c   c h u y ê n _ s â u   ,   h ỗ _ t r ợ   r ấ t   n h i ề u   c h o   s i n h _ v i ê n   t r o n g   k h â u   n â n g   c a o   k i ế n _ t h ứ c   c h u y ê n _ m ô n   .",0
c ầ n   c ó   t i ế t _ c h ế   t r o n g   b à i   t h ự c _ h à n h   l à m _ s a o   đ ể   đ á p _ ứ n g   đ ú n g   n h ữ n g   g ì   s i n h _ v i ê n   đ a n g   c ó   h o ặ c   t r a n g _ b ị   p h ò n g   t h ự c _ h à n h   c ó   c ấ u _ h ì n h   c a o   .,3
"t h ầ y   t r u y ề n _ đ ạ t   r ấ t   t ậ n _ t ì n h   ,   d ễ   h i ể u   l ư ợ n g   b à i _ t ậ p   ,   n ộ i _ d u n g   t h i   h ợ p _ l ý   ,   v ừ a   s ứ c   v ớ i   s i n h _ v i ê n   .",0
c ầ n   n â n g   c a o   c h ấ t _ l ư ợ n g   d ạ y   .,1
"c ô   d ạ y   n h i ệ t _ t ì n h   ,   t ạ o   đ ư ợ c   đ ộ n g _ l ự c   c h o   s i n h _ v i ê n   .",0
"c ù n g   m ộ t   k i ế n _ t h ứ c   n h ư n g   c á c h   t r u y ề n _ đ ạ t   c ủ a   t h ầ y   d ễ   h i ể u   h ơ n   ,   p h ù _ h ợ p   v ớ i   đ ạ i _ đ a _ s ố   s i n h _ v i ê n   v à   t ấ t _ n h i ê n   l à   h ữ u _ d ụ n g   c h o   c á c   m ô n   k h á c   c h ứ   k h ô n g   h ề   l a n _ m a n   ,   t h i ế u   t r ọ n g _ t â m   n h ư   c á c   g i ả n g _ v i ê n   t o á n   k h á c   .",1
"g i ả n g   r ấ t   t ậ n _ t ì n h   ,   g i ả i _ đ á p   c á c   t h ắ c _ m ắ c   c ủ a   s i n h _ v i ê n   .",0
t h ầ y   v ô _ c ù n g   n h i ệ t _ t ì n h   .,0
đ ề   t h ự c _ h à n h   h a y   v à   k h ó   .,1
m ô n _ h ọ c   h a y   v à   b ổ _ í c h   .,1
"n ê n   c ậ p _ n h ậ t   đ ề _ c ư ơ n g   g i ả n g _ d ạ y   m ô n _ h ọ c   t h ư ờ n g _ x u y ê n   ,   k i ế n _ t h ứ c   p h ù _ h ợ p   v ớ i   t h ự c _ t i ễ n   .",1
"t h ầ y   d ễ _ t h ư ơ n g   ,   t ậ n _ t u ỵ   v ớ i   m ô n _ h ọ c   .",0
g i ả n g   h ơ i   k h ó   h i ể u   đ ó   n h a   .,0
c ó   t h ê m   c á c   m ô _ h ì n h   t h ự c _ t ế   c h o   s i n h _ v i ê n   .,1
"k h ô n g   t h ố n g _ n h ấ t   t r ư ớ c   v ề   h ì n h _ t h ứ c   t h i   v à   l à m   b à i _ t ậ p   ,   đ ế n   n h ữ n g   t u ầ n   c u ố i _ c ù n g   m ớ i   c ô n g _ b ố   .",1
"t h ầ y   t ậ n _ t â m   ,   n h i ệ t _ h u y ế t   ,   g i ả i _ đ á p   c â u   h ỏ i   c ủ a   s i n h _ v i ê n   ,   c ó   b ổ _ s u n g   t à i _ l i ệ u   t h a m   đ ể   g i ú p   s i n h _ v i ê n   c ủ n g _ c ố   v à   n ắ m   v ữ n g   k i ế n _ t h ứ c   .",0
p h ư ơ n g _ p h á p   g i ả n g _ d ạ y   c h ư a   đ ư ợ c   c ậ p _ n h ậ t   .,0
c ô   r ấ t   n h i ệ t _ t ì n h   t r o n g   v i ệ c   t r u y ề n _ đ ạ t   k i ế n _ t h ứ c   c ũ n g   n h ư   s ẵ n _ s à n g   t r ả _ l ờ i   m ọ i   t h ắ c _ m ắ c   c ủ a   s i n h _ v i ê n   .,0
h i ệ n _ t ạ i   e m   k h ô n g   n h ớ   n ổ i   m ặ t   c ủ a   t h ầ y   f r a c t i o n   c ô   n h ư   n à o   n ữ a   c o l o n d o u b l e s u r p r i s e   .,0
c ó   n h i ề u   h o ạ t _ đ ộ n g   t h ự c _ t i ễ n   p h ù _ h ợ p   v ớ i   t h ự c _ t ế   .,0
c ầ n   c ả i _ t h i ệ n   m á y _ c h i ế u   .,2
h a y   b ỏ   l ớ p   h ơ n   c ả   t i ế n g   đ ồ n g _ h ồ   .,0
"g i ả n g _ v i ê n   d ạ y   d ễ   h i ể u   ,   r õ _ r à n g   l i ê n _ h ệ   t h ự c _ t i ễ n   c u ộ c _ s ố n g   .",0
p h ả i   đ ầ u _ t ư   t h ê m   t r a n g _ t h i ế t _ b ị   c h o   p h ò n g   t h ự c _ h à n h   .,2
"k i ế n _ t h ứ c   t h ì   đ ư ợ c   d ồ n   l ạ i   ,   t h ờ i _ g i a n   ở   n h à   t h ì   đ â u   p h ả i   c h ỉ   c ó   đ ể   h ọ c   a n h   v ă n   v à   c ó   n h ữ n g   t h ắ c _ m ắ c   t h ì   h ỏ i   a i   b â y _ g i ờ   .",1
g i ả n g _ v i ê n   c ầ n   c h o   v í _ d ụ   n h i ề u   h ơ n   .,0
e m   r ấ t   h à i _ l ò n g   v ề   p h ư ơ n g _ p h á p   g i ả n g _ d ạ y   c ủ a   t h ầ y   ạ   .,0
n ê n   s o ạ n   s l i d e   b à i   g i ả n g   k ỹ   h ơ n   .,1
"g i ả n g _ v i ê n   d ạ y   r ấ t   n h i ệ t _ t ì n h   ,   g i ú p _ đ ỡ   s i n h _ v i ê n   r ấ t   n h i ề u   .",0
t h ầ y   d ạ y   r ấ t   h a y   v à   r ấ t   v u i   .,0
h o ạ t _ đ ộ n g   g i ả n g _ d ạ y   c ủ a   g i á o _ v i ê n   k h á   t ố t   .,0
đ ặ t   h i ệ u _ s u ấ t   h ọ c _ t ậ p   l ê n   h à n g _ đ ầ u   c h ứ   k h ô n g   p h ả i   đ i ể m _ s ố   .,1
"b a n _ đ ầ u   t h ì   e m   c ó _ v ẻ   k h ô n g   h à i _ l ò n g   l ắ m   v ề   g i á o _ v i ê n   k h i   h ọ c   m ô n   n à y   ,   n h ư n g   s a u   m ộ t   k h o ả n g   t h ờ i _ g i a n   t h ì   t h ấ y   c ũ n g   ổ n   .",0
l â u _ l â u   p h a _ t r ò   c ư ờ i   t ạ o   h ứ n g _ t h ú   h ọ c _ t ậ p   c h o   s i n h _ v i ê n   .,0
"t h ờ i _ g i a n   t h ầ y   g i ả n g _ d ạ y   n g ắ n   ,   t h ư ờ n g   c h o   l ớ p   v ề   s ớ m   .",0
t r o n g   h ọ c _ k ỳ   n à y   v ì   n ó   k h ô n g   đ ư ợ c   c ố _ đ ị n h   n ê n   e m   v à   c ó _ t h ể   n h i ề u   b ạ n   k h á c   đ ã   b ỏ   l ỡ   b à i   n ộ p   .,1
"g i ả n g _ v i ê n   d ạ y   n h i ệ t _ t ì n h   v à   c ó   t â m   ,   đ ế n   l ớ p   đ ầ y _ đ ủ   c u n g _ c ấ p   đ ầ y _ đ ủ   t à i _ l i ệ u   t h a m _ k h ả o   c h o   s i n h _ v i ê n   .",0
g i á o _ v i ê n   đ ứ n g _ l ớ p   d ạ y   r ấ t   h a y   .,0
"m o n g   g i ả n g _ v i ê n   c h ủ _ đ ộ n g   t r o n g   v i ệ c   t r u y ề n _ đ ạ t   k i ế n _ t h ứ c   h ơ n   ,   t r á n h   t r ư ờ n g _ h ợ p   đ ợ i   h ỏ i   m ớ i   t r ả _ l ờ i   ,   v ì   s i n h _ v i ê n   l à m _ s a o   b i ế t   c á i   m ì n h   c ầ n   h ỏ i _ đ ề _ h ỏ i   k h i   l ự c   h ọ c   m ớ i   c h ỉ   ở   m ứ c   t r u n g _ b ì n h   .",0
n h ó m   4   n g ư ờ i   đ ô n g   k h ô n g   ổ n   t h ầ y   ạ   .,0
c ầ n   n h ắ c   l ạ i   k i ế n _ t h ứ c   c ơ _ b ả n   t r ư ớ c   k h i   b ư ớ c   v à o   b à i   g i ả n g   m ớ i   .,0
g i ả n g _ v i ê n   n ê n   d ạ y   l ạ i   m ộ t _ v à i   k i ế n _ t h ứ c   t r ư ớ c   k h i   c h o   t h ự c _ h à n h   .,0
"t r u y ề n _ đ ạ t   k h ô n g   đ ư ợ c   t ố t   ,   b u ồ n _ n g ủ   ,   h à n _ l â m   .",0
"t h ầ y   g i ả n g _ d ạ y   ,   đ ư a   r a   c á c   c â u   h ỏ i   r ấ t   s á t   v ớ i   đ ề _ t à i   c á c   n h ó m   ,   g i ú p   c h ú n g _ e m   c ó   n h i ề u   k i ế n _ t h ứ c   h ơ n   v ề   đ ề _ t à i   c ủ a   c á c   n h ó m   .",0
"h a y   c h o   n g h ỉ   ,   m ấ t   t i ế t   .",0
"q u á   k h u ô n _ k h ổ   ,   í t   c ó   s ự   s á n g _ t ạ o   v à   í t   c ó   n h ữ n g   b à i _ t ậ p   l à m   t h ê m   c ủ n g   c ổ   n g o à i   s á c h   h ọ c   .",0
v ớ i   m ộ t   m ô n   n h ậ p _ m ô n   m à   t h ầ y   đ ò i _ h ỏ i   b ọ n   e m   q u á   c a o   l à m   b ọ n   e m   h ơ i   á p _ l ự c   .,1
d ạ y   q u á   t i ế t   h ọ c   .,1
"đ ầ u   h ọ c _ k ỳ   ,   g i ả n g _ v i ê n   c ó   t h ô n g _ b á o   c u ố i   k ỳ   s ẽ   l à m   đ ồ _ á n   ,   n h ư n g   đ ế n   g i ờ   s ắ p   c u ố i   k ỳ   r ồ i   m à   k h ô n g   h ề   c ó   t h ô n g _ t i n   g ì   v ề   đ ề _ t à i   c ủ a   đ ồ _ á n   c u ố i   k ỳ   .",0
t h ê m   p h ò n g   t h i ế t _ b ị   đ ể   t h ự c _ h à n h   .,2
c ầ n   n ê n   c h o   b à i _ t ậ p   v ề   n h à   .,1
t h ầ y   r ấ t   q u a n _ t â m   đ ế n   k h ó _ k h ă n   g ặ p   p h ả i   c ủ a   s i n h _ v i ê n   t r o n g   l ú c   t h ự c _ h à n h   .,0
"n h i ệ t _ t ì n h   ,   t ậ n _ t u ỵ   ,   g i ả i _ đ á p   m ọ i   t h ắ c _ m ắ c   ,   c ậ p _ n h ậ t   k i ế n _ t h ứ c   t h ự c _ t ế   .",0
"t h ầ y   w z j w z 2 2 0   d ạ y   r ấ t   n h i ệ t _ t ì n h   ,   g i ả n g _ g i ả i   t ừ n g   v ấ n _ đ ề   t r ọ n g _ đ i ể m   r ấ t   c ụ _ t h ể   v à   r õ _ r à n g   g i ú p   c h ú n g _ e m   h i ể u   r õ   ,   đ ồ n g _ t h ờ i   c ó _ t h ể   n h ớ   đ ư ợ c   n h ữ n g   g ì   m ì n h   đ ã   đ ư ợ c   h ọ c   n g a y   t ạ i   l ớ p   .",0
"g i ả n g _ v i ê n   t ậ n _ t â m   ,   n h i ệ t _ t ì n h   ,   c ó   n h i ề u   b à i _ t ậ p   h a y   .",0
g i ả n g _ v i ê n   c h o   n h i ề u   t h ử _ t h á c h   h a y   .,0
"c á c h   g i ả n g _ d ạ y   r ấ t   h a y   ,   h ấ p _ d ẫ n   v à   d ễ   h i ể u   .",0
g i ả n g   b à i   c h i _ t i ế t   .,0
t h ả o _ l u ậ n   h i ệ u _ q u ả   .,0
c ô   d ạ y   t h â m   g i ờ   q u á   .,0
t r ờ i   q u á   n ó n g   m à   k h ô n g   c ó   đ ủ   k h ô n g _ k h í   m á t _ m ẻ   .,2
đ â y   l i ệ u   c ó   p h ả i   l à   c h u y ê n _ m ô n   n g h ề _ n g h i ệ p   c ủ a   n g à n h   c ô n g _ n g h ệ _ t h ô n g _ t i n   c h ú n g _ t a   .,3
c ô _ g i á o   r ấ t   t ậ n _ t ì n h   v à   c ó   p h ư ơ n g _ p h á p   g i ả n g _ d ạ y   r ấ t   t ố t   đ ố i _ v ớ i   s i n h _ v i ê n   .,0
t h ầ y   t ậ n _ d ụ n g   t ố t   t h ờ i _ g i a n   v à   t r u y ề n _ đ ạ t   ý _ t ư ở n g   c ũ n g   n h ư   n i ề m   v u i   h ọ c   o o p   .,0
đ ọ c   s l i d e   c ó _ t h ể   h i ể u   n ộ i _ d u n g   n h ư n g   s a u   k h i   t h ầ y   g i ả n g   l ạ i   t h ì   k h ô n g   h i ể u   t í   g ì   h ế t   .,0
t h ầ y   n ê n   c h o   b à i _ t ậ p   m ô n   h ệ _ đ i ề u _ h à n h   n h i ề u   h ơ n _ n ữ a   .,0
"t h ầ y   g i ả n g   b à i   r ấ t   h a y   ,   d ễ   h i ể u   .",0
"g i ả n g _ v i ê n   n h i ệ t _ t ì n h   ,   k ế t _ h ợ p   t r u y ề n _ đ ạ t   n h i ề u   k i ế n _ t h ứ c   t r o n g   t h ự c _ t i ễ n   .",0
"n h i ệ t _ t ì n h   ,   k i ế n _ t h ứ c   r ấ t   c h u ẩ n   ,   v u i _ v ẻ   ,   d ễ   g ầ n   .",0
"p h o n g _ c á c h   d ạ y   c ủ a   t h ầ y   l à m   c h o   s i n h _ v i ê n   t h ấ y   g ầ n _ g ũ i   ,   t ạ o   c ả m _ g i á c   n ắ m _ b ắ t   ,   h i ể u   đ ư ợ c   b à i   g i ả n g   t ố t   h ơ n   .",0
"n h i ệ t _ t ì n h   ,   c h ị u _ k h ó   l ắ n g _ n g h e   !",0
c ầ n   w i f i   m ạ n h   ở   d ã y   n h à   c ũ   .,2
c h ú c   t h ầ y   t h à n h _ c ô n g   !,0
"t h ầ y   n h ắ m   đ ế n   n g ư ờ i   g i ỏ i   ,   k h ô n g   n h ắ m   đ ế n   n g ư ờ i   d ở   .",0
"m ô n _ h ọ c   c h ỉ   đ ề _ c ậ p   c á c   v ấ n _ đ ề   c h u n g   c ủ a   m ộ t   n g ô n _ n g ữ   h ư ớ n g   đ ố i _ t ư ợ n g   đ ã   h ọ c   ở   m ô n   l ậ p _ t r ì n h   h ư ớ n g   đ ố i _ t ư ợ n g   ,   l ậ p _ t r ì n h   w i n d o w s   ,   đ a _ l u ồ n g   ,   đ ồ _ h o ạ   .",1
"g i ả n g _ v i ê n   t h â n _ t h i ệ n   ,   n h i ệ t _ t ì n h   t r o n g   g i ả n g _ d ạ y   n h ư   h ư ớ n g _ d ẫ n   t h ự c _ h à n h   h a y   g i ả i _ đ á p   t h ắ c _ m ắ c   c ủ a   s i n h _ v i ê n   .",0
c ầ n   t ạ o   c á c   b u ổ i   s e m i n a r   đ ể   s i n h _ v i ê n   c ó _ t h ể   h i ể u   s â u   t h ê m   v ề   c á c   v ấ n _ đ ề   t r o n g   c h u y ê n _ n g à n h   n h ư n g   k h ô n g   c ó   t r o n g   m ô n _ h ọ c   .,1
n h i ề u   l ú c   e m   l ê n   p h ò n g   v à   t h ấ y   l ớ p   k h á c   đ a n g   h ọ c   k h i ế n   e m   h ơ i   b ố i _ r ố i   .,3
c ô   r ấ t   v u i _ v ẻ   v à   h o à _ đ ồ n g   .,0
"c ô   d ạ y   c ó   t â m _ h u y ế t   v ớ i   h ọ c _ s i n h   ,   t r u y ề n _ đ ạ t   t ố t   ,   d ễ   h i ể u   .",0
đ ề   t h ự c _ h à n h   q u á   k h ó   .,1
t h ầ y   c ó   d ạ y   v à   s ử a   b à i _ t ậ p   k ỹ _ c à n g   .,0
k h ô n g   c ó   s ự   t h o ả i _ m á i   k h i   h ọ c _ t ậ p   .,0
"n ê n   c h o   t h i   c u ố i   k ỳ   b ằ n g   h ì n h _ t h ứ c   c o d e   t r ê n   m á y   ,   c o d e   g i ấ y   r ấ t   c h á n   v à   k h ô n g   c ó   t í n h   t h ự c _ t ế   !",1
v i ệ c   t ổ _ c h ứ c   c á c   t r ò _ c h ơ i   t ạ o   n h i ề u   h ứ n g _ t h ú   c h o   s i n h _ v i ê n   .,1
b i ế t   l à m   b à i _ t ậ p   c ủ a   m ô n _ h ọ c   n h ư n g   k h ô n g   h i ể u   n ó   l i ê n _ q u a n   g ì   đ ế n   t h ự c _ t ế   .,3
t h ầ y   đ ả m _ b ả o   t ố t   v ề   g i ờ   l ê n _ l ớ p   .,0
"g i ả n g _ v i ê n   n h i ệ t _ t ì n h   ,   g i ả n g _ d ạ y   d ễ   h i ể u   ,   t h u _ h ú t   .",0
"t h ầ y   d ạ y   d ễ   h i ể u   ,   t r u y ề n _ đ ạ t   h a y   ,   t ạ o   đ i ề u _ k i ệ n   t h u ậ n _ l ợ i   c h o   s i n h _ v i ê n   t i ế p _ t h u   b à i   .",0
"h o à _ đ ồ n g   ,   v u i _ v ẻ   .",3
c á c h   t r ì n h _ b à y   g i ữ a   t h ầ y   t h ự c _ h à n h   v à   t h ầ y   l ý _ t h u y ế t   k h á c   n h a u   .,0
"e m   n g h ĩ   c ơ _ s ở   v ậ t _ c h ấ t   v ẫ n   c ò n   y ế u _ k é m   ,   n g ồ i   x a   k h ô n g _ t h ể   n h ì n   r õ   đ ư ợ c   s l i d e   b à i   g i ả n g   c ủ a   c ô _ g i á o   ,   p h ò n g   h ọ c   r ấ t   n ó n g   .",2
g i á o _ v i ê n   d ạ y   n h i ệ t _ t ì n h   v à   d ễ   h i ể u   .,0
đ ả m _ b ả o   g i ờ _ g i ấ c   l ê n _ l ớ p   c ũ n g   n h ư   s ố _ l ư ợ n g   b à i _ t ậ p   v ề   n h à   .,0
"b à i   g i ả n g   h a y   ,   b à i _ t ậ p   đ ầ y _ đ ủ   .",1
e m   n g h ĩ   l à   m ô n _ h ọ c   n à y   n ế u   t h ầ y   c h o   l à m   c á c   đ ồ _ á n   t h ự c _ t ế   á p _ d ụ n g   d e s i g n   p a t t e r n   s ẽ   h a y   h ơ n   v à   g i ú p   c h ú n g _ e m   h i ể u   s â u   h ơ n   t h i   l ý _ t h u y ế t   .,1
c ó   n h i ề u   b à i   n ó i   h a y   .,0
g i ả n g _ v i ê n   d ạ y   n h a n h   .,0
"n h i ệ t _ t ì n h   ,   t h â n _ t h i ệ n   .",0
d o   s i n h _ v i ê n   đ ầ u _ t ư   t h ờ i _ g i a n   v à   c ô n g _ s ứ c   n h i ề u   v à o   đ ồ _ á n   .,3
c ô   d ạ y   r ấ t   n h i ệ t _ t ì n h   v à   h a y   .,0
P h ả i   b ỏ   t i ề n   h ọ c   l ạ i   v ì   r ớ t   m ô n   n ê n   c ả m _ g i á c   k h ô n g _ t h ể   h à i _ l ò n g   .,3
m ô n   n à y   c ũ n g   đ ư ợ c   n g h e   t h ầ y   n ó i   c ủ a   c h ỉ   c ó   ở   t r ư ờ n g   c h ú n g _ t a   .,1
n â n g _ c ấ p   m á y _ t í n h   .,2
m i c r o   h ư   t h ư ờ n g _ x u y ê n   .,2
m o n g   c ô   c ó _ t h ể   g i ả n g _ d ạ y   n ộ i _ d u n g   d ễ   h i ể u   h ơ n   .,0
"d e m o   đ a _ d ạ n g   ,   s i d e   c ậ p _ n h ậ t   k ị p _ t h ờ i   ,   g i ả n g _ v i ê n   h ỗ _ t r ợ   n h a n h _ c h ó n g   t r ê n   m o o d l e   .",0
t ậ n _ t â m   v à   r ấ t   c ậ p _ n h ậ t   t h ô n g _ t i n   c h o   s i n h _ v i ê n   .,0
"t r ê n   s l i d e   c ó   q u á   n h i ề u   c h ữ   (   c ó _ v ẻ   n h ư   t h ầ y   d ị c h   t ừ   t à i _ l i ệ u   g ố c   l à   c h í n h   )   ,   v à   t h ầ y   đ ọ c   s l i d e   ,   g i ả i _ t h í c h   đ ị n h _ n g h ĩ a   n h i ề u   n h ư n g   r ố i   v à   k h ô n g   c ó   g ì   đ ể   h ì n h _ d u n g   l à m   c h o   s i n h _ v i ê n   k h ó   h ì n h _ d u n g   r a   t h ầ y   đ a n g   g i ả n g   g ì   .",0
"c ô   d ạ y   n h i ệ t _ t ì n h   ,   m ặ c _ d ù   b à i   h ơ i   k h ó   h i ể u   .",0
"n h i ệ t _ t ì n h   ,   g i ả n g _ d ạ y   h i ệ u _ q u ả   .",0
t ậ p   p a t i n   r ấ t   d ễ   .,3
c ầ n   t h ê m   n h i ề u   v i d e o   d e m o   h ư ớ n g _ d ẫ n   t h ự c _ h à n h   c á c   q u y _ t r ì n h   t h ì   c h ấ t _ l ư ợ n g   h ọ c   m ô n   n à y   s ẽ   c a o   h ơ n   .,1
n h i ệ t _ t ì n h   v u i _ t í n h   .,0
c ó   n h i ề u   t h ờ i _ g i a n   b ị   c h ế t   t r o n g   l ú c   h ọ c   .,2
"p h ầ n   p l   f r a c t i o n   s q l   ,   q u ả n _ l ý   ,   p h â n _ q u y ề n   .",1
"t h ầ y   v à o   l ớ p   t r ễ   ,   k é o _ d à i   t h ờ i _ g i a n   d ạ y _ h ọ c   q u a   t i ế t   t r ố n g   ,   d ạ y   k h ô n g   đ ú n g   v ớ i   t r ọ n g _ t â m   r a   đ ề   t h i   ,   c h ấ m   đ i ể m   c u ố i   k ỳ   q u á   c h ậ m   .",0
c ó   t ư ơ n g _ t á c   t ố t   v ớ i   s i n h _ v i ê n   .,0
"t ậ n _ t ì n h   ,   r ấ t   b i ế t   q u a n _ t â m   đ ế n   h ọ c _ s i n h   .",0
s ự   t ậ n _ t ì n h   g i ả n g _ d ạ y   t ậ n _ t ì n h   .,0
t h ầ y   n ê n   c h o   n h i ề u   b à i _ t ậ p   v ề   n h à   .,0
"t h ầ y   g i ả n g   h a y   n h ư n g   n ê n   t ự _ t i n   h ơ n   ,   n ó i   t o   h ơ n   đ ể   h ọ c _ s i n h   h i ể u   b à i   m ộ t _ c á c h   r õ _ r à n g   h ơ n   .",0
T ấ t _ c ả   p h ả i   s ử _ d ụ n g   t r ê n   p h ầ n _ m ề m   m ô _ p h ỏ n g   P r o t e u s   n ê n   b a n _ đ ầ u   h ơ i   k h ó   v ậ n _ d ụ n g   .,3
"t h ầ y   n ê n   v u i _ v ẻ   g i ả i _ đ á p   t h ắ c _ m ắ c   k h i   h ọ c _ s i n h   h ỏ i   ,   b ớ t   c à u _ n h à u   .",0
n h i ệ t _ t ì n h   g i ú p _ đ ỡ   s i n h _ v i ê n   .,0
g i ờ   h ọ c   c ò n   k h á   l à   t ẻ _ n h ạ t   !,0
"m ô n _ h ọ c   g i ú p   s i n h _ v i ê n   v ậ n _ d ụ n g   đ ư ợ c   c á c   k ỹ _ n ă n g   v ề   l ậ p _ t r ì n h   ,   g i ú p   s i n h _ v i ê n   h i ể u   r õ   v ề   h ư ớ n g   đ ố i _ t ư ợ n g   v à   g i ú p   s i n h _ v i ê n   c ó _ t h ể   t ự   l à m   r a   c á c   p h ầ n _ m ề m   đ ơ n _ g i ả n   c h o   r i ê n g   m ì n h   b ằ n g   n g ô n _ n g ữ   c   .",1
n h i ệ t _ t ì n h   g i ả n g _ d ạ y   t ậ n _ t ì n h   v ớ i   h ọ c _ s i n h   .,0
"g i á o _ v i ê n   t ậ n _ t â m   ,   n h i ệ t _ t ì n h   .",0
"đ ô i _ l ú c   ,   t h ầ y   g i ả n g   b à i   h ơ i   k h ó   h i ể u   .",0
"t ê n   m ô n _ h ọ c   l à   s e m i n a r   c á c   v ấ n _ đ ề   h i ệ n _ đ ạ i   c ủ a   c ô n g _ n g h ệ _ p h ầ n _ m ề m   ,   n h ư n g   p h ầ n   s e m i n a r   c ủ a   m ỗ i   n h ó m   l à   t r ì n h _ b à y   c á c   v ấ n _ đ ề   c ủ a   c á c   p h ầ n _ m ề m   t r o n g   l ị c h _ s ử   ,   t h ờ i   t r ư ớ c   .",1
đ ư a   r a   đ ồ _ á n   c h ư a   h o à n _ t o à n   p h ù _ h ợ p   v ớ i   h ì n h _ t h ứ c   h ọ c   t h ự c _ h à n h   .,1
m ộ t _ s ố   p h ầ n   k i ế n _ t h ứ c   b ị   b ỏ _ q u a   d o   k h ô n g   đ ủ   t h ờ i _ g i a n   .,1
g i á o _ t r ì n h   t o à n   d ù n g   c   k h ô n g   d ù n g   c p l u s p l u s   n h i ề u   d ễ   g â y _ r ố i   t r o n g   q u á _ t r ì n h   l ậ p _ t r ì n h   .,1
h y _ v ọ n g   s ẽ   c ó   t h ầ y _ c ô   k h á c   d ạ y   .,0
g i ả i _ đ á p   n h a n h   k h i   s i n h _ v i ê n   k h ô n g   h i ể u   .,0
